model,context_length,position_ratio,repeat,correct,status,passkey,pred_digits,generated_text
Anchored-alpha*,8192,0.3,9,0,ok,90898,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,10,0,ok,62103,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,11,0,ok,12601,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,12,0,ok,21495,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,13,0,ok,93088,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.3,14,0,ok,68660,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.3,15,0,ok,74857,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,16,0,ok,47997,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,17,0,ok,41126,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,18,0,ok,15876,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.3,19,0,ok,91112,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,0,0,ok,26600,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,1,0,ok,61540,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,2,0,ok,84608,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,3,0,ok,23035,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,4,0,ok,44843,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,5,0,ok,76357,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,6,0,ok,81852,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.5,7,0,ok,92105,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,8,0,ok,61279,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,9,0,ok,75439,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.5,10,0,ok,60809,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,11,0,ok,34138,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,12,0,ok,98287,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,13,0,ok,54114,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,14,0,ok,89528,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.5,15,0,ok,71649,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.5,16,0,ok,98044,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.5,17,0,ok,30780,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,18,0,ok,16310,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.5,19,0,ok,54441,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,0,0,ok,71232,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.7,1,0,ok,97532,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.7,2,0,ok,28103,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,3,0,ok,91380,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.7,4,0,ok,37147,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,5,0,ok,57742,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,6,0,ok,84443,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.7,7,0,ok,38179,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,8,0,ok,72995,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,9,0,ok,50408,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,10,0,ok,23980,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,11,0,ok,50081,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,12,0,ok,97521,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.7,13,0,ok,85581,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.7,14,0,ok,65059,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,15,0,ok,80327,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,16,0,ok,61848,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,17,0,ok,93437,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.7,18,0,ok,35968,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.7,19,0,ok,88595,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.9,0,0,ok,91909,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.9,1,0,ok,43865,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,2,0,ok,41092,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,3,0,ok,88979,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.9,4,0,ok,82076,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,5,0,ok,25926,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,6,0,ok,82448,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.9,7,0,ok,33823,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,8,0,ok,15654,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,9,0,ok,63408,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,10,0,ok,85145,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,11,0,ok,57520,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,12,0,ok,80217,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,13,0,ok,96249,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,14,0,ok,96273,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,15,0,ok,61923,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.9,16,0,ok,87833,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.9,17,0,ok,59571,,"
\begin{figure}[htb]
\begin{figure}[ht"
Anchored-alpha*,8192,0.9,18,0,ok,81904,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,8192,0.9,19,0,ok,92715,,"
In the early stages of the life of space, the authors have been asked"
Anchored-alpha*,16384,0.1,0,0,ok,47374,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,1,0,ok,21579,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,2,0,ok,90067,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,3,0,ok,54680,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,4,0,ok,41266,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,5,0,ok,59218,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,6,0,ok,55427,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,7,0,ok,50599,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,8,0,ok,78479,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,9,0,ok,76226,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,10,0,ok,78400,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,11,0,ok,30782,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,12,0,ok,58907,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,13,0,ok,22629,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,14,0,ok,32142,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,15,0,ok,75775,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,16,0,ok,76494,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,17,0,ok,87257,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,18,0,ok,21247,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.1,19,0,ok,70930,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,0,0,ok,11425,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,1,0,ok,44680,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,2,0,ok,28044,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,3,0,ok,76003,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,4,0,ok,26829,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,5,0,ok,70342,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,6,0,ok,81273,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,7,0,ok,79159,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,8,0,ok,19002,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,9,0,ok,86265,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,10,0,ok,79503,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,11,0,ok,42877,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,12,0,ok,18173,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,13,0,ok,98237,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,14,0,ok,86068,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,15,0,ok,49319,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,16,0,ok,59579,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,17,0,ok,24714,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,18,0,ok,31165,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.3,19,0,ok,33660,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,0,0,ok,37707,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,1,0,ok,36218,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,2,0,ok,63011,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,3,0,ok,91161,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,4,0,ok,61862,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,5,0,ok,91135,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,6,0,ok,47247,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,7,0,ok,97986,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,8,0,ok,79518,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,9,0,ok,16023,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,10,0,ok,62851,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,11,0,ok,46024,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,12,0,ok,43185,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,13,0,ok,20399,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,14,0,ok,20560,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,15,0,ok,71777,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,16,0,ok,14146,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,17,0,ok,31074,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,18,0,ok,55267,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.5,19,0,ok,91319,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,0,0,ok,63493,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,1,0,ok,59948,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,2,0,ok,93391,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,3,0,ok,29073,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,4,0,ok,33341,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,5,0,ok,49588,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,6,0,ok,98627,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,7,0,ok,53527,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,8,0,ok,43713,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,9,0,ok,73026,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,10,0,ok,87871,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,11,0,ok,31266,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,12,0,ok,81481,,"
In the early stages of the brain. The authors are interested in the use"
Anchored-alpha*,16384,0.7,13,0,ok,40810,,"
In the early stages of the brain. The authors are interested in the use"
